drug_id,name,name_vi,source_link,is_active
1405,'Vandetanib','Vandetanib','DB05294',TRUE
1406,'LAX-101','LAX-101','DB05301',TRUE
1407,'Pimavanserin','Pimavanserin','DB05316',TRUE
1408,'Dexlansoprazole','Dexlansoprazole','DB05351',TRUE
1409,'Iodine','Iodine','DB05382',TRUE
1410,'TBC-3711','TBC-3711','DB05407',TRUE
1411,'GW 468816','GW 468816','DB05417',TRUE
1412,'Palovarotene','Palovarotene','DB05467',TRUE
1413,'Technetium Tc-99m ciprofloxacin','Technetium Tc-99m ciprofloxacin','DB05488',TRUE
1414,'NX-1207','NX-1207','DB05493',TRUE
1415,'Telaprevir','Telaprevir','DB05521',TRUE
1416,'Mipomersen','Mipomersen','DB05528',TRUE
1417,'Brivaracetam','Brivaracetam','DB05541',TRUE
1418,'Motesanib','Motesanib','DB05575',TRUE
1419,'Levoketoconazole','Levoketoconazole','DB05667',TRUE
1420,'Apremilast','Apremilast','DB05676',TRUE
1421,'13-deoxydoxorubicin','13-deoxydoxorubicin','DB05706',TRUE
1422,'PAC-113','PAC-113','DB05756',TRUE
1423,'Trastuzumab emtansine','Trastuzumab emtansine','DB05773',TRUE
1424,'Abiraterone','Abiraterone','DB05812',TRUE
1425,'Obeticholic acid','Obeticholic acid','DB05990',TRUE
1426,'Cariprazine','Cariprazine','DB06016',TRUE
1427,'Lumateperone','Lumateperone','DB06077',TRUE
1428,'Cenobamate','Cenobamate','DB06119',TRUE
1429,'Spiramycin','Spiramycin','DB06145',TRUE
1430,'Nylidrin','Nylidrin','DB06152',TRUE
1431,'Pizotifen','Pizotifen','DB06153',TRUE
1432,'Pentaerythritol tetranitrate','Pentaerythritol tetranitrate','DB06154',TRUE
1433,'Canakinumab','Canakinumab','DB06168',TRUE
1434,'Romidepsin','Romidepsin','DB06176',TRUE
1435,'Rufinamide','Rufinamide','DB06201',TRUE
1436,'Alogliptin','Alogliptin','DB06203',TRUE
1437,'Tapentadol','Tapentadol','DB06204',TRUE
1438,'Silodosin','Silodosin','DB06207',TRUE
1439,'Prasugrel','Prasugrel','DB06209',TRUE
1440,'Eltrombopag','Eltrombopag','DB06210',TRUE
1441,'Tolvaptan','Tolvaptan','DB06212',TRUE
1442,'Regadenoson','Regadenoson','DB06213',TRUE
1443,'Asenapine','Asenapine','DB06216',TRUE
1444,'Lacosamide','Lacosamide','DB06218',TRUE
1445,'Rivaroxaban','Rivaroxaban','DB06228',TRUE
1446,'Nalmefene','Nalmefene','DB06230',TRUE
1447,'Maribavir','Maribavir','DB06234',TRUE
1448,'Avanafil','Avanafil','DB06237',TRUE
1449,'Eflornithine','Eflornithine','DB06243',TRUE
1450,'Droxidopa','Droxidopa','DB06262',TRUE
1451,'Sitaxentan','Sitaxentan','DB06268',TRUE
1452,'Sulodexide','Sulodexide','DB06271',TRUE
1453,'Alvimopan','Alvimopan','DB06274',TRUE
1454,'Levocetirizine','Levocetirizine','DB06282',TRUE
1455,'Ziconotide','Ziconotide','DB06283',TRUE
1456,'Teriparatide','Teriparatide','DB06285',TRUE
1457,'Temsirolimus','Temsirolimus','DB06287',TRUE
1458,'Amisulpride','Amisulpride','DB06288',TRUE
1459,'Simeprevir','Simeprevir','DB06290',TRUE
1460,'Dapagliflozin','Dapagliflozin','DB06292',TRUE
1461,'Semuloparin','Semuloparin','DB06294',TRUE
1462,'Saxagliptin','Saxagliptin','DB06335',TRUE
1463,'Bazedoxifene','Bazedoxifene','DB06401',TRUE
1464,'Idraparinux','Idraparinux','DB06406',TRUE
1465,'Morphine glucuronide','Morphine glucuronide','DB06409',TRUE
1466,'Doxercalciferol','Doxercalciferol','DB06410',TRUE
1467,'Armodafinil','Armodafinil','DB06413',TRUE
1468,'Etravirine','Etravirine','DB06414',TRUE
1469,'Cangrelor','Cangrelor','DB06441',TRUE
1470,'Avasimibe','Avasimibe','DB06442',TRUE
1471,'Lonafarnib','Lonafarnib','DB06448',TRUE
1472,'Prucalopride','Prucalopride','DB06480',TRUE
1473,'Pazopanib','Pazopanib','DB06589',TRUE
1474,'Midostaurin','Midostaurin','DB06595',TRUE
1475,'Panobinostat','Panobinostat','DB06603',TRUE
1476,'Apixaban','Apixaban','DB06605',TRUE
1477,'Tafenoquine','Tafenoquine','DB06608',TRUE
1478,'Bosutinib','Bosutinib','DB06616',TRUE
1479,'Axitinib','Axitinib','DB06626',TRUE
1480,'Otamixaban','Otamixaban','DB06635',TRUE
1481,'Isavuconazonium','Isavuconazonium','DB06636',TRUE
1482,'Dalfampridine','Dalfampridine','DB06637',TRUE
1483,'Denosumab','Denosumab','DB06643',TRUE
1484,'Safinamide','Safinamide','DB06654',TRUE
1485,'Liraglutide','Liraglutide','DB06655',TRUE
1486,'Amediplase','Amediplase','DB06679',TRUE
1487,'Vilazodone','Vilazodone','DB06684',TRUE
1488,'Ethanolamine oleate','Ethanolamine oleate','DB06689',TRUE
1489,'Mepyramine','Mepyramine','DB06691',TRUE
1490,'Mevastatin','Mevastatin','DB06693',TRUE
1491,'Dabigatran etexilate','Dabigatran etexilate','DB06695',TRUE
1492,'Artemether','Artemether','DB06697',TRUE
1493,'Betahistine','Betahistine','DB06698',TRUE
1494,'Desvenlafaxine','Desvenlafaxine','DB06700',TRUE
1495,'Dexmethylphenidate','Dexmethylphenidate','DB06701',TRUE
1496,'Fesoterodine','Fesoterodine','DB06702',TRUE
1497,'Gadobutrol','Gadobutrol','DB06703',TRUE
1498,'Lumefantrine','Lumefantrine','DB06708',TRUE
1499,'Methacholine','Methacholine','DB06709',TRUE
1500,'Nilvadipine','Nilvadipine','DB06712',TRUE
1501,'Fosaprepitant','Fosaprepitant','DB06717',TRUE
1502,'Aluminum hydroxide','Aluminum hydroxide','DB06723',TRUE
1503,'Calcium carbonate','canxi carbonate','DB06724',TRUE
1504,'Aceclofenac','Aceclofenac','DB06736',TRUE
1505,'Danaparoid','Danaparoid','DB06754',TRUE
1506,'Betaine','Betaine','DB06756',TRUE
1507,'Cabazitaxel','Cabazitaxel','DB06772',TRUE
1508,'Carglumic acid','Carglumic acid','DB06775',TRUE
1509,'Dalteparin','Dalteparin','DB06779',TRUE
1510,'Halcinonide','Halcinonide','DB06786',TRUE
1511,'Lanthanum carbonate','Lanthanum carbonate','DB06792',TRUE
1512,'Methenamine','Methenamine','DB06799',TRUE
1513,'Methylnaltrexone','Methylnaltrexone','DB06800',TRUE
1514,'Raltegravir','Raltegravir','DB06817',TRUE
1515,'Phenylbutyric acid','Phenylbutyric acid','DB06819',TRUE
1516,'Tinzaparin','Tinzaparin','DB06822',TRUE
1517,'Tiopronin','Tiopronin','DB06823',TRUE
1518,'Triethylenetetramine','Triethylenetetramine','DB06824',TRUE
1519,'4-HYDROXY-N''-(4-ISOPROPYLBENZYL)BENZOHYDRAZIDE','4-HYDROXY-N''-(4-ISOPROPYLBENZYL)BENZOHYDRAZIDE','DB06884',TRUE
1520,'D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide','D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide','DB07027',TRUE
1521,'4-(1,3-BENZODIOXOL-5-YLOXY)-2-[4-(1H-IMIDAZOL-1-YL)PHENOXY]-6-METHYLPYRIMIDINE','[Cần dịch] 4-(1,3-BENZODIOXOL-5-YLOXY)-2-[4-(1H-IMIDAZOL-1-YL)PHENOXY]-6-METHYLPYRIMIDINE','DB07029',TRUE
1522,'(2S)-N-(4-cyano-3-iodophenyl)-3-(4-cyanophenoxy)-2-hydroxy-2-methylpropanamide','[Cần dịch] (2S)-N-(4-cyano-3-iodophenyl)-3-(4-cyanophenoxy)-2-hydroxy-2-methylpropanamide','DB07039',TRUE
1523,'m-Hydroxyhippuric acid','m-Hydroxyhippuric acid','DB07069',TRUE
1524,'3-(1,1-dioxido-4H-1,2,4-benzothiadiazin-3-yl)-4-hydroxy-1-(3-methylbutyl)quinolin-2(1H)-one','[Cần dịch] 3-(1,1-dioxido-4H-1,2,4-benzothiadiazin-3-yl)-4-hydroxy-1-(3-methylbutyl)quinolin-2(1H)-one','DB07275',TRUE
1525,'GW-813893','GW-813893','DB07278',TRUE
1526,'3-(heptyloxy)benzoic acid','3-(heptyloxy)benzoic acid','DB07355',TRUE
1527,'(R)-minalrestat','(R)-minalrestat','DB07450',TRUE
1528,'Ferulic acid','Ferulic acid','DB07767',TRUE
1529,'1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE','[Cần dịch] 1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE','DB07783',TRUE
1530,'N-(3-cyanophenyl)-2''-methyl-5''-(5-methyl-1,3,4-oxadiazol-2-yl)-4-biphenylcarboxamide','[Cần dịch] N-(3-cyanophenyl)-2''-methyl-5''-(5-methyl-1,3,4-oxadiazol-2-yl)-4-biphenylcarboxamide','DB07833',TRUE
1531,'1-DECYL-3-TRIFLUORO ETHYL-SN-GLYCERO-2-PHOSPHOMETHANOL','[Cần dịch] 1-DECYL-3-TRIFLUORO ETHYL-SN-GLYCERO-2-PHOSPHOMETHANOL','DB07836',TRUE
1532,'4-(2-HYDROXYPHENYLTHIO)-1-BUTENYLPHOSPHONIC ACID','4-(2-HYDROXYPHENYLTHIO)-1-BUTENYLPHOSPHONIC ACID','DB07890',TRUE
1533,'3-[(4-Carboxy-2-hydroxyphenyl)sulfamoyl]-2-thiophenecarboxylic acid','[Cần dịch] 3-[(4-Carboxy-2-hydroxyphenyl)sulfamoyl]-2-thiophenecarboxylic acid','DB07927',TRUE
1534,'[1-(3-CHLORO-2-FORMYL-PHENYLCARBAMOYL)-2-METHYL-PROPYL]-CARBAMIC ACID TERT-BUTYL ESTER','[Cần dịch] [1-(3-CHLORO-2-FORMYL-PHENYLCARBAMOYL)-2-METHYL-PROPYL]-CARBAMIC ACID TERT-BUTYL ESTER','DB07956',TRUE
1535,'[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile','[Cần dịch] [4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile','DB07966',TRUE
1536,'[2-(5-Mercapto-[1,3,4]thiadiazol-2-ylcarbamoyl)-1-phenyl-ethyl]-carbamic acid benzyl ester','[Cần dịch] [2-(5-Mercapto-[1,3,4]thiadiazol-2-ylcarbamoyl)-1-phenyl-ethyl]-carbamic acid benzyl ester','DB07987',TRUE
1537,'(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-6-(METHOXYMETHYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL','[Cần dịch] (3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-6-(METHOXYMETHYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL','DB08020',TRUE
1538,'N-[(13-CYCLOHEXYL-6,7-DIHYDROINDOLO[1,2-D][1,4]BENZOXAZEPIN-10-YL)CARBONYL]-2-METHYL-L-ALANINE','[Cần dịch] N-[(13-CYCLOHEXYL-6,7-DIHYDROINDOLO[1,2-D][1,4]BENZOXAZEPIN-10-YL)CARBONYL]-2-METHYL-L-ALANINE','DB08031',TRUE
1539,'N-[(6-butoxynaphthalen-2-yl)sulfonyl]-L-glutamic acid','[Cần dịch] N-[(6-butoxynaphthalen-2-yl)sulfonyl]-L-glutamic acid','DB08105',TRUE
1540,'N-[(6-butoxynaphthalen-2-yl)sulfonyl]-D-glutamic acid','[Cần dịch] N-[(6-butoxynaphthalen-2-yl)sulfonyl]-D-glutamic acid','DB08106',TRUE
1541,'N-{[6-(PENTYLOXY)NAPHTHALEN-2-YL]SULFONYL}-D-GLUTAMIC ACID','[Cần dịch] N-{[6-(PENTYLOXY)NAPHTHALEN-2-YL]SULFONYL}-D-GLUTAMIC ACID','DB08107',TRUE
1542,'N-({6-[(4-CYANOBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID','[Cần dịch] N-({6-[(4-CYANOBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID','DB08108',TRUE
1543,'N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID','[Cần dịch] N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID','DB08112',TRUE
1544,'(1S)-menthyl hexyl phosphonate group','(1S)-menthyl hexyl phosphonate group','DB08201',TRUE
1545,'4-({[(4-METHYLPIPERAZIN-1-YL)AMINO]CARBONOTHIOYL}AMINO)BENZENESULFONAMIDE','[Cần dịch] 4-({[(4-METHYLPIPERAZIN-1-YL)AMINO]CARBONOTHIOYL}AMINO)BENZENESULFONAMIDE','DB08202',TRUE
1546,'7-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEPTANOIC ACID','[Cần dịch] 7-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEPTANOIC ACID','DB08259',TRUE
1547,'(4S)-4-(2-NAPHTHYLMETHYL)-D-GLUTAMIC ACID','(4S)-4-(2-NAPHTHYLMETHYL)-D-GLUTAMIC ACID','DB08272',TRUE
1548,'Sulthiame','Sulthiame','DB08329',TRUE
1549,'S-palmitoyl-L-cysteine','S-palmitoyl-L-cysteine','DB08342',TRUE
1550,'1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid','[Cần dịch] 1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid','DB08355',TRUE
1551,'(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid','[Cần dịch] (5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid','DB08435',TRUE
1552,'N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide','[Cần dịch] N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide','DB08479',TRUE
1553,'(R)-warfarin','(R)-warfarin','DB08496',TRUE
1554,'(21S)-1AZA-4,4-DIMETHYL-6,19-DIOXA-2,3,7,20-TETRAOXOBICYCLO[19.4.0] PENTACOSANE','[Cần dịch] (21S)-1AZA-4,4-DIMETHYL-6,19-DIOXA-2,3,7,20-TETRAOXOBICYCLO[19.4.0] PENTACOSANE','DB08520',TRUE
1555,'{1-[2-(1-FORMYL-PROPYL)-3-METHANESULFONYLAMINO-PYRROLIDINE-1-CARBONYL]-2-METHYL-PROPYL}-CARBAMIC ACID TERT-BUTYL ESTER','[Cần dịch] {1-[2-(1-FORMYL-PROPYL)-3-METHANESULFONYLAMINO-PYRROLIDINE-1-CARBONYL]-2-METHYL-PROPYL}-CARBAMIC ACID TERT-BUTYL ESTER','DB08644',TRUE
1556,'({3-[1-(4-Hydroxy-2-oxo-2H-chromen-3-yl)-propyl]-phenylcarbamoyl}-methyl)-carbamic acid tert-butyl ester','[Cần dịch] ({3-[1-(4-Hydroxy-2-oxo-2H-chromen-3-yl)-propyl]-phenylcarbamoyl}-methyl)-carbamic acid tert-butyl ester','DB08664',TRUE
1557,'NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE','[Cần dịch] NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE','DB08732',TRUE
1558,'6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE','6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE','DB08765',TRUE
1559,'1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-YL]METHANAMINE','[Cần dịch] 1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-YL]METHANAMINE','DB08781',TRUE
1560,'Ethyl biscoumacetate','Ethyl biscoumacetate','DB08794',TRUE
1561,'Nadroparin','Nadroparin','DB08813',TRUE
1562,'Triflusal','Triflusal','DB08814',TRUE
1563,'Lurasidone','Lurasidone','DB08815',TRUE
1564,'Ticagrelor','Ticagrelor','DB08816',TRUE
1565,'Ivacaftor','Ivacaftor','DB08820',TRUE
1566,'Azilsartan medoxomil','Azilsartan medoxomil','DB08822',TRUE
1567,'Spinosad','Spinosad','DB08823',TRUE
1568,'Ioflupane I-123','Ioflupane I-123','DB08824',TRUE
1569,'Deferiprone','Deferiprone','DB08826',TRUE
1570,'Lomitapide','Lomitapide','DB08827',TRUE
1571,'Vismodegib','Vismodegib','DB08828',TRUE
1572,'Dehydroascorbic acid','Dehydroascorbic acid','DB08830',TRUE
1573,'Spaglumic acid','Spaglumic acid','DB08835',TRUE
1574,'Zinc','kẽm','DB01593',TRUE
1575,'Uric acid','Uric acid','DB08844',TRUE
1576,'Pitavastatin','Pitavastatin','DB08860',TRUE
1577,'Rilpivirine','Rilpivirine','DB08864',TRUE
1578,'Crizotinib','Crizotinib','DB08865',TRUE
1579,'Ulipristal','Ulipristal','DB08867',TRUE
1580,'Fingolimod','Fingolimod','DB08868',TRUE
1581,'Brentuximab vedotin','Brentuximab vedotin','DB08870',TRUE
1582,'Gabapentin enacarbil','Gabapentin enacarbil','DB08872',TRUE
1583,'Boceprevir','Boceprevir','DB08873',TRUE
1584,'Fidaxomicin','Fidaxomicin','DB08874',TRUE
1585,'Cabozantinib','Cabozantinib','DB08875',TRUE
1586,'Taliglucerase alfa','Taliglucerase alfa','DB08876',TRUE
1587,'Ruxolitinib','Ruxolitinib','DB08877',TRUE
1588,'Teriflunomide','Teriflunomide','DB08880',TRUE
1589,'Vemurafenib','Vemurafenib','DB08881',TRUE
1590,'Linagliptin','Linagliptin','DB08882',TRUE
1591,'Perampanel','Perampanel','DB08883',TRUE
1592,'Icosapent ethyl','Icosapent ethyl','DB08887',TRUE
1593,'Linaclotide','Linaclotide','DB08890',TRUE
1594,'Mirabegron','Mirabegron','DB08893',TRUE
1595,'Tofacitinib','Tofacitinib','DB08895',TRUE
1596,'Regorafenib','Regorafenib','DB08896',TRUE
1597,'Enzalutamide','Enzalutamide','DB08899',TRUE
1598,'Ponatinib','Ponatinib','DB08901',TRUE
1599,'Bedaquiline','Bedaquiline','DB08903',TRUE
1600,'Canagliflozin','Canagliflozin','DB08907',TRUE
1601,'Dimethyl fumarate','Dimethyl fumarate','DB08908',TRUE
1602,'Glycerol phenylbutyrate','Glycerol phenylbutyrate','DB08909',TRUE
1603,'Pomalidomide','Pomalidomide','DB08910',TRUE
1604,'Trametinib','Trametinib','DB08911',TRUE
1605,'Dabrafenib','Dabrafenib','DB08912',TRUE
1606,'Radium Ra 223 dichloride','Radium Ra 223 dichloride','DB08913',TRUE
1607,'Afatinib','Achất béoinib','DB08916',TRUE
1608,'Levomilnacipran','Levomilnacipran','DB08918',TRUE
1609,'Dolutegravir','Dolutegravir','DB08930',TRUE
1610,'Riociguat','Riociguat','DB08931',TRUE
1611,'Macitentan','Macitentan','DB08932',TRUE
1612,'Sofosbuvir','Sofosbuvir','DB08934',TRUE
1613,'Obinutuzumab','Obinutuzumab','DB08935',TRUE
1614,'Chlorcyclizine','Chlorcyclizine','DB08936',TRUE
1615,'Magaldrate','Magaldrate','DB08938',TRUE
1616,'Floctafenine','Floctafenine','DB08976',TRUE
1617,'Etofibrate','Etofibrate','DB08983',TRUE
1618,'Ditazole','Ditazole','DB08994',TRUE
1619,'Diosmin','Diosmin','DB08995',TRUE
1620,'Bisacodyl','Bisacodyl','DB09020',TRUE
1621,'Aliskiren','Aliskiren','DB09026',TRUE
1622,'Ledipasvir','Ledipasvir','DB09027',TRUE
1623,'Vorapaxar','Vorapaxar','DB09030',TRUE
1624,'Miltefosine','Miltefosine','DB09031',TRUE
1625,'Suvorexant','Suvorexant','DB09034',TRUE
1626,'Empagliflozin','Empagliflozin','DB09038',TRUE
1627,'Eliglustat','Eliglustat','DB09039',TRUE
1628,'Tedizolid phosphate','Tedizolid phosphate','DB09042',TRUE
1629,'Dulaglutide','Dulaglutide','DB09045',TRUE
1630,'Metreleptin','Metreleptin','DB09046',TRUE
1631,'Netupitant','Netupitant','DB09048',TRUE
1632,'Naloxegol','Naloxegol','DB09049',TRUE
1633,'Ibrutinib','Ibrutinib','DB09053',TRUE
1634,'Idelalisib','Idelalisib','DB09054',TRUE
1635,'Cannabidiol','Cannabidiol','DB09061',TRUE
1636,'Ceritinib','Ceritinib','DB09063',TRUE
1637,'Cobicistat','Cobicistat','DB09065',TRUE
1638,'Vortioxetine','Vortioxetine','DB09068',TRUE
1639,'Trimetazidine','Trimetazidine','DB09069',TRUE
1640,'Tibolone','Tibolone','DB09070',TRUE
1641,'Tasimelteon','Tasimelteon','DB09071',TRUE
1642,'Sodium oxybate','natri oxybate','DB09072',TRUE
1643,'Palbociclib','Palbociclib','DB09073',TRUE
1644,'Olaparib','Olaparib','DB09074',TRUE
1645,'Edoxaban','Edoxaban','DB09075',TRUE
1646,'Lenvatinib','Lenvatinib','DB09078',TRUE
1647,'Nintedanib','Nintedanib','DB09079',TRUE
1648,'Idebenone','Idebenone','DB09081',TRUE
1649,'Ivabradine','Ivabradine','DB09083',TRUE
1650,'Trimebutine','Trimebutine','DB09089',TRUE
1651,'Pinaverium','Pinaverium','DB09090',TRUE
1652,'Quinagolide','Quinagolide','DB09097',TRUE
1653,'Elvitegravir','Elvitegravir','DB09101',TRUE
1654,'Daclatasvir','Daclatasvir','DB09102',TRUE
1655,'Coenzyme M','Coenzyme M','DB09110',TRUE
1656,'Diiodohydroxyquinoline','Diiodohydroxyquinoline','DB09115',TRUE
1657,'Stiripentol','Stiripentol','DB09118',TRUE
1658,'Eslicarbazepine acetate','Eslicarbazepine acetate','DB09119',TRUE
1659,'Dienogest','Dienogest','DB09123',TRUE
1660,'Potassium citrate','kali citrate','DB09125',TRUE
1661,'Brexpiprazole','Brexpiprazole','DB09128',TRUE
1662,'Chromic chloride','Chromic chloride','DB09129',TRUE
1663,'Iothalamic acid','Iothalamic acid','DB09133',TRUE
1664,'Technetium Tc-99m mebrofenin','Technetium Tc-99m mebrofenin','DB09137',TRUE
1665,'Technetium Tc-99m medronate','Technetium Tc-99m medronate','DB09138',TRUE
1666,'Sonidegib','Sonidegib','DB09143',TRUE
1667,'Uridine triacetate','Uridine triacetate','DB09144',TRUE
1668,'Iron sucrose','sắt sucrose','DB09146',TRUE
1669,'Sodium citrate','natri citrate','DB09154',TRUE
1670,'Technetium Tc-99m disofenin','Technetium Tc-99m disofenin','DB09164',TRUE
1671,'Dasabuvir','Dasabuvir','DB09183',TRUE
1672,'Viloxazine','Viloxazine','DB09185',TRUE
1673,'Loxoprofen','Loxoprofen','DB09212',TRUE
1674,'Levamlodipine','Levamlodipine','DB09237',TRUE
1675,'Dextran','Dextran','DB09255',TRUE
1676,'Tegafur','Tegafur','DB09256',TRUE
1677,'Gimeracil','Gimeracil','DB09257',TRUE
1678,'Bemiparin','Bemiparin','DB09258',TRUE
1679,'Reviparin','Reviparin','DB09259',TRUE
1680,'Parnaparin','Parnaparin','DB09260',TRUE
1681,'Certoparin','Certoparin','DB09261',TRUE
1682,'Patiromer','Patiromer','DB09263',TRUE
1683,'Lixisenatide','Lixisenatide','DB09265',TRUE
1684,'Strontium ranelate','Strontium ranelate','DB09267',TRUE
1685,'Picosulfuric acid','Picosulfuric acid','DB09268',TRUE
1686,'Ubidecarenone','Ubidecarenone','DB09270',TRUE
1687,'Eluxadoline','Eluxadoline','DB09272',TRUE
1688,'Bismuth subcitrate potassium','Bismuth subcitrate kali','DB09275',TRUE
1689,'Activated charcoal','Activated charcoal','DB09278',TRUE
1690,'Fimasartan','Fimasartan','DB09279',TRUE
1691,'Polyethylene glycol','Polyethylene glycol','DB09287',TRUE
1692,'Tianeptine','Tianeptine','DB09289',TRUE
1693,'Rolapitant','Rolapitant','DB09291',TRUE
1694,'Iodide I-131','Iodide I-131','DB09293',TRUE
1695,'Ombitasvir','Ombitasvir','DB09296',TRUE
1696,'Paritaprevir','Paritaprevir','DB09297',TRUE
1697,'Tenofovir alafenamide','Tenofovir alafenamide','DB09299',TRUE
1698,'Ioxaglic acid','Ioxaglic acid','DB09313',TRUE
1699,'Synthetic Conjugated Estrogens, A','Synthetic Conjugated Estrogens, A','DB09317',TRUE
1700,'Synthetic Conjugated Estrogens, B','Synthetic Conjugated Estrogens, B','DB09318',TRUE
1701,'Zinc oxide','kẽm oxide','DB09321',TRUE
1702,'Zinc sulfate','kẽm sulchất béoe','DB09322',TRUE
1703,'Sodium fluoride','natri fluoride','DB09325',TRUE
1704,'Osimertinib','Osimertinib','DB09330',TRUE
1705,'Indium In-111 imciromab pentetate','Indium In-111 imciromab pentetate','DB09339',TRUE
1706,'Tipiracil','Tipiracil','DB09343',TRUE
1707,'Propiolactone','Propiolactone','DB09348',TRUE
1708,'Gastric intrinsic factor','Gastric intrinsic factor','DB09349',TRUE
1709,'Dexpanthenol','Dexpanthenol','DB09357',TRUE
1710,'Chymotrypsin','Chymotrypsin','DB09375',TRUE
1711,'Esterified estrogens','Esterified estrogens','DB09381',TRUE
1712,'Meprednisone','Meprednisone','DB09383',TRUE
1713,'Norgestrel','Norgestrel','DB09389',TRUE
1714,'Technetium Tc-99m sulfur colloid','Technetium Tc-99m sulfur colloid','DB09397',TRUE
1715,'Magnesium chloride','magie chloride','DB09407',TRUE
1716,'Monopotassium phosphate','Monokali phosphate','DB09413',TRUE
1717,'Iodide I-123','Iodide I-123','DB09420',TRUE
1718,'Protirelin','Protirelin','DB09421',TRUE
1719,'Indium In-111 pentetate','Indium In-111 pentetate','DB09425',TRUE
1720,'Indium In-111 oxyquinoline','Indium In-111 oxyquinoline','DB09473',TRUE
1721,'Indium In-111 chloride','Indium In-111 chloride','DB09490',TRUE
1722,'Fludeoxyglucose (18F)','Fludeoxyglucose (18F)','DB09502',TRUE
1723,'Urea C-13','Urea C-13','DB09510',TRUE
1724,'Simethicone','Simethicone','DB09512',TRUE
1725,'Urea C-14','Urea C-14','DB09513',TRUE
1726,'Omega-3-acid ethyl esters','Omega-3-acid ethyl esters','DB09539',TRUE
1727,'Dexchlorpheniramine maleate','Dexchlorpheniramine maleate','DB09555',TRUE
1728,'Choline C-11','Choline C-11','DB09563',TRUE
1729,'Insulin degludec','Insulin degludec','DB09564',TRUE
1730,'Omega-3-carboxylic acids','Omega-3-carboxylic acids','DB09568',TRUE
1731,'Ixazomib','Ixazomib','DB09570',TRUE
1732,'Helminthosporium solani','Helminthosporium solani','DB10436',TRUE
1733,'Trichophyton mentagrophytes','Trichophyton mentagrophytes','DB10446',TRUE
1734,'Taxodium distichum pollen','Taxodium distichum pollen','DB10467',TRUE
1735,'Ambrosia tenuifolia pollen','Ambrosia tenuifolia pollen','DB10490',TRUE
1736,'Cantaloupe','Cantaloupe','DB10514',TRUE
1737,'Coconut','Coconut','DB10523',TRUE
1738,'Grape','Grape','DB10533',TRUE
1739,'Fig','Fig','DB10633',TRUE
1740,'Okra','Okra','DB10660',TRUE
1741,'Fraxinus pennsylvanica pollen','Fraxinus pennsylvanica pollen','DB10815',TRUE
1742,'Sporotrichum pruinosum','Sporotrichum pruinosum','DB10846',TRUE
1743,'Acheta domesticus','Acheta domesticus','DB10866',TRUE
1744,'Solenopsis richteri','Solenopsis richteri','DB11026',TRUE
